lat,lon,elev,slope,d_road,d_water,prob,bias_factor,base_prob
37.61864406779661,-119.72881355932203,3542.131835249783,16.10079093377742,18042.875219204667,18097.08175112558,0.0,1.0,0.0
37.61864406779661,-119.71186440677967,3485.4891366008605,11.248785056008703,17347.846731129193,16726.8775946209,0.0,1.0,0.0
37.61864406779661,-119.69491525423729,3085.303579265244,10.032350720151356,15633.606018932149,15913.023095816026,0.0,1.0,0.0
37.61864406779661,-119.67796610169492,3144.0988499227824,7.74732360626478,15723.537124157658,14560.374759111606,0.0,1.0,0.0
37.61864406779661,-119.66101694915254,3071.525082702647,11.241427832113855,13862.649429667998,13847.810358670793,0.0,1.0,0.0
37.61864406779661,-119.64406779661017,2920.689818286984,17.286841526891124,13362.122802983526,12831.498283588804,0.0,1.0,0.0
37.61864406779661,-119.62711864406779,2546.1630000135665,13.663037551620988,12972.275285299429,12438.895038895911,0.0,1.0,0.0
37.61864406779661,-119.61016949152543,2726.3782440389623,19.263083727430896,11902.362332808318,12109.446581206144,0.0,1.0,0.0
37.61864406779661,-119.59322033898304,2524.073712182699,13.53806334094598,12237.765846652937,12905.710157196605,0.0,1.0,0.0
37.61864406779661,-119.57627118644068,2632.217438726334,12.197235241203698,12197.111798826556,12520.321815832567,0.0,1.0,0.0
37.61864406779661,-119.55932203389831,2677.985315620588,1.337021869225819,14086.659458432963,13532.894600299232,0.04066666666666666,1.0,0.04066666666666666
37.61864406779661,-119.54237288135593,3230.0593941544034,23.539581253080552,14370.650434125984,14429.473867990348,0.006666666666666667,1.0,0.006666666666666667
37.61864406779661,-119.52542372881356,3036.6942354274383,20.515863049590187,14702.456963271023,14985.558852382625,0.0,1.0,0.0
37.61864406779661,-119.50847457627118,2968.7470351522634,14.913687915869321,16975.055965121293,17047.55060636265,0.0,1.0,0.0
37.61864406779661,-119.49152542372882,3082.761503165821,0.4192806851556168,18476.790915011265,17799.32493547062,0.026222222222222223,1.0,0.026222222222222223
37.61864406779661,-119.47457627118644,3182.0924017745056,12.725318729796909,19737.591821061385,19304.386837315666,0.0,1.0,0.0
37.61864406779661,-119.45762711864407,3655.980940897664,11.203188839270467,20486.56162227857,20267.43886989691,0.0,1.0,0.0
37.61864406779661,-119.44067796610169,3871.7033123836945,14.606399525069072,22243.76431801229,22133.342989114084,0.0,1.0,0.0
37.61864406779661,-119.42372881355932,4000.0,11.092484189321665,22471.27755626015,23613.353078647193,0.0,1.0,0.0
37.61864406779661,-119.40677966101696,4000.0,4.629339339789471,24797.925418288236,25189.621288560153,0.0,1.0,0.0
37.61864406779661,-119.38983050847457,4000.0,9.758876918499253,26320.704352843233,26076.152574751355,0.0,1.0,0.0
37.61864406779661,-119.37288135593221,4000.0,22.21038020071872,28418.81129770828,28273.448372970826,0.0,1.0,0.0
37.61864406779661,-119.35593220338983,4000.0,11.94453998025699,27964.661871751687,28618.15303258506,0.0,1.0,0.0
37.61864406779661,-119.33898305084746,4000.0,12.088066259668286,27912.489682626747,28791.2250758463,0.0,1.0,0.0
37.61864406779661,-119.32203389830508,4000.0,9.235395813163489,29054.290246843688,28404.106568487157,0.0,1.0,0.0
37.61864406779661,-119.30508474576271,4000.0,8.201484412598564,27943.270085988654,28970.26707665816,0.022777777777777775,1.0,0.022777777777777775
37.61864406779661,-119.28813559322033,4000.0,5.857780843671187,28185.202715541258,29197.17581224326,0.0033333333333333335,1.0,0.0033333333333333335
37.61864406779661,-119.27118644067797,4000.0,10.36651893406818,29209.942440953833,29379.561162258127,0.0,1.0,0.0
37.61864406779661,-119.2542372881356,4000.0,9.247240341457562,30505.95817045699,30082.20440385165,0.036111111111111115,1.0,0.036111111111111115
37.61864406779661,-119.23728813559322,4000.0,18.516390186580317,31359.274620640612,30942.467574979277,0.16874603174603167,1.0,0.16874603174603167
37.61864406779661,-119.22033898305085,4000.0,10.796674127348934,31883.523613609264,31781.90020561735,0.009444444444444443,1.0,0.009444444444444443
37.61864406779661,-119.20338983050847,4000.0,13.060466765370878,32284.20567874585,32476.121380439832,0.0,1.0,0.0
37.61864406779661,-119.1864406779661,4000.0,3.9986444774814505,33154.41540689139,33810.89550504287,0.025555555555555557,1.0,0.025555555555555557
37.61864406779661,-119.16949152542372,4000.0,14.568072321155482,34836.612748762804,34228.704610355104,0.0,1.0,0.0
37.61864406779661,-119.15254237288136,4000.0,16.05399322795855,35446.02566771507,36069.01446800099,0.0,1.0,0.0
37.61864406779661,-119.13559322033899,4000.0,12.488351883741677,36495.78248670068,36590.09975441779,0.0,1.0,0.0
37.61864406779661,-119.11864406779661,4000.0,11.38135526862582,38169.95367590195,38013.58435524248,0.0,1.0,0.0
37.61864406779661,-119.10169491525424,4000.0,13.34647376290367,39637.56982226402,39714.76664650505,0.0,1.0,0.0
37.61864406779661,-119.08474576271186,4000.0,17.8585895735808,40408.84584688628,41143.20060428969,0.0,1.0,0.0
37.61864406779661,-119.0677966101695,4000.0,14.404540463744476,42273.95535748526,42216.72835701879,0.0,1.0,0.0
37.61864406779661,-119.05084745762711,4000.0,4.8851253736916345,43305.903103138524,43671.697903680826,0.0,1.0,0.0
37.61864406779661,-119.03389830508475,4000.0,13.89883818020448,44756.636009672126,45147.56657731177,0.0,1.0,0.0
37.61864406779661,-119.01694915254237,4000.0,8.451055038832324,47210.583438662085,46309.61572060464,0.02277777777777778,1.0,0.02277777777777778
37.61864406779661,-119.0,4000.0,16.141148450923115,48775.000383884806,48090.68769497538,0.0,1.0,0.0
37.630508474576274,-120.0,4000.0,4.834240927376439,41821.57462140121,42232.002279227556,0.0,1.0,0.0
37.630508474576274,-119.98305084745763,4000.0,6.464215915987742,40894.555161239456,41031.918363662335,0.0033333333333333335,1.0,0.0033333333333333335
37.630508474576274,-119.96610169491525,4000.0,14.956746208792001,39771.71083264259,40075.088893160784,0.0,1.0,0.0
37.630508474576274,-119.94915254237289,4000.0,8.053307471401629,39228.816386831175,39167.656006001045,0.04055555555555555,1.0,0.04055555555555555
37.630508474576274,-119.9322033898305,4000.0,8.357691891598286,37590.566739742135,37926.889584898345,0.10377777777777777,1.0,0.10377777777777777
37.630508474576274,-119.91525423728814,4000.0,16.980591074555644,34942.40891520611,35684.84830957098,0.0,1.0,0.0
37.630508474576274,-119.89830508474576,4000.0,4.615375362340493,33484.110656636716,34211.366160690304,0.025555555555555557,1.0,0.025555555555555557
37.630508474576274,-119.88135593220339,4000.0,13.215023610271999,31314.878394566545,32022.344479095133,0.051,1.0,0.051
37.630508474576274,-119.86440677966101,4000.0,12.87768114789299,29399.8765536732,30054.677991007607,0.0,1.0,0.0
37.630508474576274,-119.84745762711864,4000.0,14.68145454758595,27479.788434269954,28529.21515217597,0.0,1.0,0.0
37.630508474576274,-119.83050847457628,4000.0,16.248059942581065,27198.92124182057,27027.263845344496,0.0,1.0,0.0
37.630508474576274,-119.8135593220339,4000.0,2.459989314383462,24952.98767576979,25450.003601863056,0.0778888888888889,1.0,0.0778888888888889
37.630508474576274,-119.79661016949153,4000.0,15.552745511488927,23688.459280285373,23587.680763400294,0.0,1.0,0.0
37.630508474576274,-119.77966101694915,4000.0,11.3496985322319,22666.12817341996,21548.826008769232,0.0,1.0,0.0
37.630508474576274,-119.76271186440678,4000.0,10.389859227539707,20893.810392465468,19809.04983506867,0.0,1.0,0.0
37.630508474576274,-119.7457627118644,3907.2413361305817,8.31614932026189,17975.377019701737,18748.570828387114,0.059888888888888894,1.0,0.059888888888888894
37.630508474576274,-119.72881355932203,3706.5810045740463,7.7752928070325185,16451.99176565347,17173.946316582187,0.0,1.0,0.0
37.630508474576274,-119.71186440677967,3291.528345651036,14.741598137772495,16280.09075456363,15787.468914499637,0.0,1.0,0.0
37.630508474576274,-119.69491525423729,3349.4806467211156,13.121173722676458,14345.809098882584,14035.552144155186,0.0,1.0,0.0
37.630508474576274,-119.67796610169492,2819.4710063716025,10.318065272944319,13854.595143876808,13513.18783295613,0.0,1.0,0.0
37.630508474576274,-119.66101694915254,2495.939496138442,12.861271932055187,12746.58456571549,12869.228387667314,0.0,1.0,0.0
37.630508474576274,-119.64406779661017,2652.0303280704966,15.80423327155739,11703.09474179916,11789.545346118612,0.0,1.0,0.0
37.630508474576274,-119.62711864406779,2590.648874122174,5.336113012601752,11031.120179785205,10974.06921876681,0.007777777777777777,1.0,0.007777777777777777
37.630508474576274,-119.61016949152543,2388.374817606635,18.151110878253938,10745.08820383936,10326.484036959064,0.0044444444444444444,1.0,0.0044444444444444444
37.630508474576274,-119.59322033898304,2246.009888287876,16.567368660087034,11468.335771137168,11327.976694005401,0.005,1.0,0.005
37.630508474576274,-119.57627118644068,2291.709805661026,5.604846318901068,11918.563806517352,11410.63210269473,0.008333333333333333,1.0,0.008333333333333333
37.630508474576274,-119.55932203389831,2735.1180385346825,14.85253604177258,12103.371332047853,12210.27990910824,0.0,1.0,0.0
37.630508474576274,-119.54237288135593,2511.086830169313,10.80249038989125,13911.671125439852,13409.17908859809,0.0,1.0,0.0
37.630508474576274,-119.52542372881356,2570.7931025411353,21.45220342577891,14519.27765261994,14725.275389650496,0.006666666666666667,1.0,0.006666666666666667
37.630508474576274,-119.50847457627118,2776.6252885351523,13.815578138722618,15933.952303377584,15211.50252017714,0.0,1.0,0.0
37.630508474576274,-119.49152542372882,3383.4873499467653,18.453222304612737,16902.040604673068,16769.957340609304,0.0,1.0,0.0
37.630508474576274,-119.47457627118644,3367.6644959091427,12.433488497071982,18579.0273830859,18458.666127662513,0.0,1.0,0.0
37.630508474576274,-119.45762711864407,3642.6617394021155,19.236528496959032,20079.37863264888,19480.430380411577,0.0,1.0,0.0
37.630508474576274,-119.44067796610169,4000.0,20.203072817441434,22840.67142271986,20927.594845491938,0.0,1.0,0.0
37.630508474576274,-119.42372881355932,4000.0,1.5895064840550615,23071.181760850064,22630.147093210428,0.050666666666666665,1.0,0.050666666666666665
37.630508474576274,-119.40677966101696,4000.0,8.126925149907091,23529.209769173587,24232.42216594646,0.006666666666666667,1.0,0.006666666666666667
37.630508474576274,-119.38983050847457,4000.0,15.75549727253655,24960.712642995273,26001.79144047838,0.0,1.0,0.0
37.630508474576274,-119.37288135593221,4000.0,10.398510977316791,27976.338555104157,27262.84384463263,0.0,1.0,0.0
37.630508474576274,-119.35593220338983,4000.0,11.84398255530458,27063.4454733964,27196.226141127197,0.0,1.0,0.0
37.630508474576274,-119.33898305084746,4000.0,14.962836369236653,25732.65491068522,26895.885360777465,0.0,1.0,0.0
37.630508474576274,-119.32203389830508,4000.0,15.166634130356192,27256.76852644598,26823.78418395066,0.0,1.0,0.0
37.630508474576274,-119.30508474576271,4000.0,12.993400047737035,27494.432455863214,27360.228893904765,0.0,1.0,0.0
37.630508474576274,-119.28813559322033,4000.0,15.480839985796445,27687.582233148605,27920.001146374492,0.0,1.0,0.0
37.630508474576274,-119.27118644067797,4000.0,4.881586815580385,27551.533640165693,28712.531905392603,0.0033333333333333335,1.0,0.0033333333333333335
37.630508474576274,-119.2542372881356,4000.0,10.408812361286898,28729.981910617484,29042.620057452787,0.0,1.0,0.0
37.630508474576274,-119.23728813559322,4000.0,16.010642293090598,30299.616869352394,29443.63699667111,0.029444444444444447,1.0,0.029444444444444447
37.630508474576274,-119.22033898305085,4000.0,0.0,30308.941338039742,31000.64270449682,0.32185714285714284,1.0,0.32185714285714284
37.630508474576274,-119.20338983050847,4000.0,10.89243368523938,31637.005459257547,31441.48993834395,0.056999999999999995,1.0,0.056999999999999995
37.630508474576274,-119.1864406779661,4000.0,15.829391397403073,31856.461254240607,32754.29895429705,0.00611111111111111,1.0,0.00611111111111111
37.630508474576274,-119.16949152542372,4000.0,9.924498555183153,34105.34859289682,34599.3946201783,0.0,1.0,0.0
37.630508474576274,-119.15254237288136,4000.0,13.96653525002662,34543.94165509096,34967.34554570227,0.0,1.0,0.0
37.630508474576274,-119.13559322033899,4000.0,12.97421170135069,35621.995178357,36193.75136960906,0.0,1.0,0.0
37.630508474576274,-119.11864406779661,4000.0,14.243178822572636,37886.65688349033,37334.55969795062,0.0,1.0,0.0
37.630508474576274,-119.10169491525424,4000.0,13.39633919108263,38253.55476419589,38824.56643047917,0.0,1.0,0.0
37.630508474576274,-119.08474576271186,4000.0,8.83559862557604,40191.64415652448,40186.15328489233,0.0022222222222222222,1.0,0.0022222222222222222
37.630508474576274,-119.0677966101695,4000.0,17.26992885591438,41791.1640882946,41293.7424184611,0.0,1.0,0.0
37.630508474576274,-119.05084745762711,4000.0,11.275477104592843,42726.62611283986,42983.54010688634,0.0,1.0,0.0
37.630508474576274,-119.03389830508475,4000.0,1.9627156962749508,44232.581379730844,44335.069115560924,0.14555555555555558,1.0,0.14555555555555558
37.630508474576274,-119.01694915254237,4000.0,8.509001626944752,46772.81235575809,45359.98285387628,0.02277777777777778,1.0,0.02277777777777778
37.630508474576274,-119.0,4000.0,10.878405145609475,47896.73576034147,47490.88376938731,0.0,1.0,0.0
37.64237288135593,-120.0,4000.0,10.063190177235944,40442.01082209565,41417.472320865876,0.0,1.0,0.0
37.64237288135593,-119.98305084745763,4000.0,13.107792368121055,40574.58449154795,39647.62196189722,0.0,1.0,0.0
37.64237288135593,-119.96610169491525,4000.0,9.050526217685546,38920.42103712689,39008.18940456437,0.0,1.0,0.0
37.64237288135593,-119.94915254237289,4000.0,8.105814785897826,38759.59796988455,38349.91888025342,0.04055555555555555,1.0,0.04055555555555555
37.64237288135593,-119.9322033898305,4000.0,13.215617292564465,36916.49785334488,37470.594121911505,0.0,1.0,0.0
37.64237288135593,-119.91525423728814,4000.0,13.15921046067424,35824.67554259852,35018.449025073714,0.0,1.0,0.0
37.64237288135593,-119.89830508474576,4000.0,4.347692951283116,34262.18674507036,33335.56300432837,0.027222222222222228,1.0,0.027222222222222228
37.64237288135593,-119.88135593220339,4000.0,2.5499491440852857,31424.64801212854,31340.10341150932,0.2723333333333333,1.0,0.2723333333333333
37.64237288135593,-119.86440677966101,4000.0,11.313445171055601,30346.21376015307,29929.598958336806,0.029444444444444447,1.0,0.029444444444444447
37.64237288135593,-119.84745762711864,4000.0,6.522403055772188,27654.825170742704,28634.81972104946,0.0033333333333333335,1.0,0.0033333333333333335
37.64237288135593,-119.83050847457628,4000.0,20.28104126028648,26216.713336920955,26338.93031720444,0.0,1.0,0.0
37.64237288135593,-119.8135593220339,4000.0,18.359462109693283,24544.284775998538,24483.218140081623,0.0,1.0,0.0
37.64237288135593,-119.79661016949153,4000.0,13.689787641160592,23329.390758895093,22885.00787315846,0.0,1.0,0.0
37.64237288135593,-119.77966101694915,4000.0,20.191798661354703,21386.532087614887,21289.37313828393,0.0,1.0,0.0
37.64237288135593,-119.76271186440678,3737.8505539085863,0.0,19737.57347201989,19514.938338020544,0.026222222222222223,1.0,0.026222222222222223
37.64237288135593,-119.7457627118644,3603.617024632715,13.217651020931724,17905.840858226155,18274.37679801478,0.0,1.0,0.0
37.64237288135593,-119.72881355932203,3418.8274287934646,8.265383574649162,16882.222479282013,16322.000037318507,0.059888888888888894,1.0,0.059888888888888894
37.64237288135593,-119.71186440677967,3222.502998458304,9.612946469035998,14589.979936938811,14940.143848743239,0.0,1.0,0.0
37.64237288135593,-119.69491525423729,2899.0017919334146,14.399135176834163,13410.002612070975,12993.417553594727,0.0,1.0,0.0
37.64237288135593,-119.67796610169492,2606.0764977540334,15.969092335719079,12160.757993769006,12235.531012636195,0.0,1.0,0.0
37.64237288135593,-119.66101694915254,2618.819428603379,8.440133863705386,10483.60486091717,11206.81713418097,0.017666666666666667,1.0,0.017666666666666667
37.64237288135593,-119.64406779661017,2230.8376287052333,7.16876840123373,10348.156685035387,10583.297607158767,0.009444444444444443,1.0,0.009444444444444443
37.64237288135593,-119.62711864406779,2174.967328796257,13.53490536343119,10817.182621031136,9807.615113306154,0.009444444444444443,1.0,0.009444444444444443
37.64237288135593,-119.61016949152543,2138.6464121376566,9.453933187004328,9303.448504462323,9551.156068380478,0.015,1.0,0.015
37.64237288135593,-119.59322033898304,1998.7425102685936,13.797378987735629,11077.871144333605,9688.520220100476,0.04577777777777778,1.0,0.04577777777777778
37.64237288135593,-119.57627118644068,2036.8539194365221,11.68438493444376,10620.169805997495,10501.335625229058,0.04577777777777778,1.0,0.04577777777777778
37.64237288135593,-119.55932203389831,2373.700635594377,0.0,10042.656754496335,11087.358237991126,0.03266666666666666,1.0,0.03266666666666666
37.64237288135593,-119.54237288135593,2474.753635614229,4.171759841972019,10782.604856064789,12457.774847777431,0.007777777777777777,1.0,0.007777777777777777
37.64237288135593,-119.52542372881356,2515.731372107186,6.548957966002851,13025.397712871898,13227.244397341961,0.0,1.0,0.0
37.64237288135593,-119.50847457627118,2697.1923217493427,8.868423619084965,15124.428693399557,14021.00873504048,0.0022222222222222222,1.0,0.0022222222222222222
37.64237288135593,-119.49152542372882,2779.191836403151,6.369730195444747,16009.673530570133,15976.429542209338,0.0,1.0,0.0
37.64237288135593,-119.47457627118644,3274.6416897980125,2.7033161416997125,17532.80216978112,17677.557358579255,0.0678888888888889,1.0,0.0678888888888889
37.64237288135593,-119.45762711864407,3696.478318415365,9.591170144532624,19132.024978443707,18428.636838498736,0.0,1.0,0.0
37.64237288135593,-119.44067796610169,3334.606777634705,16.2238718789085,20495.59100913917,20851.924962902733,0.0,1.0,0.0
37.64237288135593,-119.42372881355932,3772.63678788462,14.599510697643762,23015.90099809888,22207.403760334135,0.0,1.0,0.0
37.64237288135593,-119.40677966101696,4000.0,12.04278040412175,22922.793389690414,24114.905998966475,0.0,1.0,0.0
37.64237288135593,-119.38983050847457,4000.0,14.522416281915085,24588.69053045303,25016.369784386323,0.0,1.0,0.0
37.64237288135593,-119.37288135593221,4000.0,10.263488555210785,26569.683767250197,25819.576831511367,0.0,1.0,0.0
37.64237288135593,-119.35593220338983,4000.0,16.460337998658602,25442.78107661033,25947.333879543243,0.0,1.0,0.0
37.64237288135593,-119.33898305084746,4000.0,4.28440886028565,25851.842350131177,26428.561910091732,0.0,1.0,0.0
37.64237288135593,-119.32203389830508,4000.0,11.712411234972684,26476.113336306193,26001.64217488868,0.0,1.0,0.0
37.64237288135593,-119.30508474576271,4000.0,6.541874139204487,26358.252685632877,26551.96169766316,0.0,1.0,0.0
37.64237288135593,-119.28813559322033,4000.0,19.122479106234742,26627.93387391942,26407.456032530423,0.0,1.0,0.0
37.64237288135593,-119.27118644067797,4000.0,10.566028821308654,27609.40091285999,27142.115879439378,0.0,1.0,0.0
37.64237288135593,-119.2542372881356,4000.0,14.467801021671457,28046.97286633606,27302.864803405533,0.0,1.0,0.0
37.64237288135593,-119.23728813559322,4000.0,16.64704992395408,28615.20848237486,28524.157385994207,0.0,1.0,0.0
37.64237288135593,-119.22033898305085,4000.0,6.601318393620758,28549.46629052178,29529.981394892297,0.0033333333333333335,1.0,0.0033333333333333335
37.64237288135593,-119.20338983050847,4000.0,7.167060545073424,30496.149436237618,30639.402338077416,0.12255555555555556,1.0,0.12255555555555556
37.64237288135593,-119.1864406779661,4000.0,4.440582902183932,32162.144049580762,31874.383996235025,0.05222222222222222,1.0,0.05222222222222222
37.64237288135593,-119.16949152542372,4000.0,13.016179772930155,32480.325051374628,32764.84825016906,0.0,1.0,0.0
37.64237288135593,-119.15254237288136,4000.0,15.028031163156564,34157.15845893845,33773.76147633534,0.0,1.0,0.0
37.64237288135593,-119.13559322033899,4000.0,10.957658947297961,35760.06881374344,34698.614379334584,0.0,1.0,0.0
37.64237288135593,-119.11864406779661,4000.0,12.631338681170341,35972.336131675635,36226.906489964706,0.0,1.0,0.0
37.64237288135593,-119.10169491525424,4000.0,5.171912979049254,37333.88916298021,38031.978461124585,0.0044444444444444444,1.0,0.0044444444444444444
37.64237288135593,-119.08474576271186,4000.0,4.010639327525812,38905.59236521158,39440.19150573148,0.0033333333333333335,1.0,0.0033333333333333335
37.64237288135593,-119.0677966101695,4000.0,9.677094609421907,40681.328741230805,40135.4371126151,0.0,1.0,0.0
37.64237288135593,-119.05084745762711,4000.0,13.917175157018221,41927.94603404925,42434.37762463604,0.0,1.0,0.0
37.64237288135593,-119.03389830508475,4000.0,17.639544966267845,43714.66868883482,43536.456079073745,0.0,1.0,0.0
37.64237288135593,-119.01694915254237,4000.0,11.463676170945291,45780.62038265052,44847.47519620036,0.0,1.0,0.0
37.64237288135593,-119.0,4000.0,17.181514460362397,46431.22512136811,46999.15251215951,0.0,1.0,0.0
37.6542372881356,-120.0,4000.0,9.991024865291832,40252.964748618775,39566.17590092916,0.0,1.0,0.0
37.6542372881356,-119.98305084745763,4000.0,12.997119929933836,39085.978528552674,38655.78776586195,0.0,1.0,0.0
37.6542372881356,-119.96610169491525,4000.0,14.516260323747524,36818.656528923246,37755.152957490216,0.0,1.0,0.0
37.6542372881356,-119.94915254237289,4000.0,12.95948867936518,37894.32466669465,37227.686090074276,0.0,1.0,0.0
37.6542372881356,-119.9322033898305,4000.0,12.136566899257193,36040.491299961046,35589.523622229426,0.0,1.0,0.0
37.6542372881356,-119.91525423728814,4000.0,9.196195465100699,33893.134626978775,34925.492918882235,0.0,1.0,0.0
37.6542372881356,-119.89830508474576,4000.0,3.635530493442129,33290.49901870818,33303.154409476796,0.02822222222222222,1.0,0.02822222222222222
37.6542372881356,-119.88135593220339,4000.0,10.379659123955149,31568.191863887125,31476.536896154204,0.04766666666666666,1.0,0.04766666666666666
37.6542372881356,-119.86440677966101,4000.0,7.876938747826196,29603.0612799926,29823.405092484652,0.015333333333333332,1.0,0.015333333333333332
37.6542372881356,-119.84745762711864,4000.0,22.489696695662158,27404.057152857997,27676.59472385273,0.0,1.0,0.0
37.6542372881356,-119.83050847457628,4000.0,13.116354179601304,25009.74205079549,25717.04035746811,0.0,1.0,0.0
37.6542372881356,-119.8135593220339,4000.0,12.676691739461454,24606.56322844224,24303.141396822153,0.0,1.0,0.0
37.6542372881356,-119.79661016949153,4000.0,22.2103482646394,22503.42132059385,22122.83160813552,0.0,1.0,0.0
37.6542372881356,-119.77966101694915,4000.0,12.880949112513461,20291.33422829069,20684.133586969092,0.0,1.0,0.0
37.6542372881356,-119.76271186440678,3756.001480333338,9.978190036549886,18579.317303006028,18492.655483961673,0.0,1.0,0.0
37.6542372881356,-119.7457627118644,3574.651490957272,14.92649718258169,17514.81939678479,17503.355174537173,0.0,1.0,0.0
37.6542372881356,-119.72881355932203,3315.7451146820226,9.336372508915483,16061.244573927834,15234.157379759657,0.0,1.0,0.0
37.6542372881356,-119.71186440677967,2857.458241568613,7.178999642883777,14631.496993385255,14374.305518057623,0.0,1.0,0.0
37.6542372881356,-119.69491525423729,2805.6281998203713,17.359649326058985,12192.231232252496,12736.451159416783,0.0,1.0,0.0
37.6542372881356,-119.67796610169492,2472.7849416787067,16.23441051942457,11240.082988464781,11182.212238217855,0.0044444444444444444,1.0,0.0044444444444444444
37.6542372881356,-119.66101694915254,2356.842566334857,16.380845835956166,9804.398488846235,10120.248384863924,0.0044444444444444444,1.0,0.0044444444444444444
37.6542372881356,-119.64406779661017,1933.9881897203707,0.0,9320.985367736841,9403.427158906365,0.1703333333333333,1.0,0.1703333333333333
37.6542372881356,-119.62711864406779,2403.294056609977,2.2521914112281642,8446.236523754616,7956.15691077753,0.29920634920634914,1.0,0.29920634920634914
37.6542372881356,-119.61016949152543,2502.6792637943195,6.569727089409569,9037.383865901767,8693.442954277063,0.01111111111111111,1.0,0.01111111111111111
37.6542372881356,-119.59322033898304,2139.8639190201366,6.3360752436612735,8788.63171862511,8360.149399277021,0.051333333333333335,1.0,0.051333333333333335
37.6542372881356,-119.57627118644068,2314.667739652592,9.585862045965408,8314.809048500696,8536.247849996174,0.14253968253968252,1.0,0.14253968253968252
37.6542372881356,-119.55932203389831,2401.9372863444414,9.192211268346874,9841.057754926193,10326.361815111395,0.0044444444444444444,1.0,0.0044444444444444444
37.6542372881356,-119.54237288135593,2276.1373314294306,10.637276393190954,11102.304367810877,11422.646631199974,0.009444444444444443,1.0,0.009444444444444443
37.6542372881356,-119.52542372881356,2081.196559613909,13.115765273738486,12879.764071063879,12807.89014767809,0.02911111111111111,1.0,0.02911111111111111
37.6542372881356,-119.50847457627118,2211.357635747495,8.193223650955296,13446.249876820166,13915.347589554664,0.021111111111111112,1.0,0.021111111111111112
37.6542372881356,-119.49152542372882,2815.9244988951154,19.483552037229906,14980.678366027005,15078.889356718279,0.0,1.0,0.0
37.6542372881356,-119.47457627118644,3177.027363149087,13.482884692651526,17309.225665354865,16762.01831066383,0.0,1.0,0.0
37.6542372881356,-119.45762711864407,3106.107930802423,5.334358226110967,17426.442476502783,18400.81415145979,0.0,1.0,0.0
37.6542372881356,-119.44067796610169,3744.0826300765652,21.246810706931903,20211.704407866622,20139.0033149655,0.0,1.0,0.0
37.6542372881356,-119.42372881355932,3773.4779724897235,6.2179209162807165,21850.706010460937,21550.970569923982,0.0,1.0,0.0
37.6542372881356,-119.40677966101696,4000.0,13.93685740316495,23260.23449605959,23483.78681278656,0.0,1.0,0.0
37.6542372881356,-119.38983050847457,4000.0,14.721101761701735,25208.607057797202,24939.924387243173,0.0,1.0,0.0
37.6542372881356,-119.37288135593221,4000.0,15.7828233745657,23834.767834241422,24848.18283435982,0.0,1.0,0.0
37.6542372881356,-119.35593220338983,4000.0,13.429016433973665,23998.466266894477,24587.059941029882,0.0,1.0,0.0
37.6542372881356,-119.33898305084746,4000.0,4.026220209183336,24665.082050704004,24281.356002144952,0.0,1.0,0.0
37.6542372881356,-119.32203389830508,4000.0,12.006628443672037,24830.19929202511,24345.21811282653,0.0,1.0,0.0
37.6542372881356,-119.30508474576271,4000.0,9.706806819494577,25379.585287569378,25454.447173789747,0.0,1.0,0.0
37.6542372881356,-119.28813559322033,4000.0,17.3842407232884,24320.82319590132,25047.405084436487,0.0,1.0,0.0
37.6542372881356,-119.27118644067797,4000.0,5.23745655279639,25196.86166559831,26112.55553413344,0.0,1.0,0.0
37.6542372881356,-119.2542372881356,4000.0,13.897026988025548,27037.029282806554,26771.478037697558,0.0,1.0,0.0
37.6542372881356,-119.23728813559322,4000.0,11.652338568788654,26912.36427271645,27823.205221115564,0.0,1.0,0.0
37.6542372881356,-119.22033898305085,4000.0,7.32201850618787,28332.370464616288,28147.486126729535,0.0,1.0,0.0
37.6542372881356,-119.20338983050847,4000.0,13.720269607817333,29602.90755286345,29159.387663312697,0.0,1.0,0.0
37.6542372881356,-119.1864406779661,4000.0,17.371665023851218,30767.179740759315,31141.49919369691,0.25485714285714284,1.0,0.25485714285714284
37.6542372881356,-119.16949152542372,4000.0,17.721465342799696,30989.57404003525,31912.66642075318,0.15044444444444444,1.0,0.15044444444444444
37.6542372881356,-119.15254237288136,4000.0,9.245090982308753,32998.44641362252,33198.00220373971,0.0,1.0,0.0
37.6542372881356,-119.13559322033899,4000.0,7.6076309932897015,34575.83231524539,34013.326595826285,0.05277777777777778,1.0,0.05277777777777778
37.6542372881356,-119.11864406779661,4000.0,10.483249662614329,35438.11863097816,35777.42464935813,0.0,1.0,0.0
37.6542372881356,-119.10169491525424,4000.0,21.725975371384664,36026.98551551779,36758.22824518858,0.0,1.0,0.0
37.6542372881356,-119.08474576271186,4000.0,14.921570832176549,38319.18479852194,38352.205447907334,0.0,1.0,0.0
37.6542372881356,-119.0677966101695,4000.0,10.844652612711599,40535.30515684084,40090.519262142865,0.0,1.0,0.0
37.6542372881356,-119.05084745762711,4000.0,7.169216383147914,41301.72273961341,41251.277167200045,0.02722222222222222,1.0,0.02722222222222222
37.6542372881356,-119.03389830508475,4000.0,13.800820919728835,42605.19415032746,43070.638178172434,0.0,1.0,0.0
37.6542372881356,-119.01694915254237,4000.0,20.595203064209105,43985.25484381089,44499.21187426705,0.0,1.0,0.0
37.6542372881356,-119.0,4000.0,9.146797848999435,46443.13880647022,45648.14940541362,0.0,1.0,0.0
